"Date","Price","Open","High","Low","Vol.","Change %"
"03/11/2018","78.58","79.63","80.88","78.38","509.20M","-0.46%"
"03/04/2018","78.94","74.71","78.95","74.05","447.33M","5.24%"
"02/25/2018","75.01","75.46","76.43","72.75","554.03M","0.02%"
"02/18/2018","75.00","72.32","75.17","72.32","441.60M","3.54%"
"02/11/2018","72.43","68.23","73.45","67.20","574.83M","8.14%"
"02/04/2018","66.98","70.13","73.05","63.30","1.05B","-6.32%"
"01/28/2018","71.50","70.46","74.90","69.26","764.76M","1.99%"
"01/21/2018","70.10","64.86","70.13","64.83","514.54M","8.30%"
"01/14/2018","64.73","66.15","67.00","64.04","421.60M","-0.81%"
"01/07/2018","65.26","61.80","65.29","61.60","383.91M","6.19%"
"12/31/2017","61.46","58.60","61.46","58.53","247.40M","5.10%"
"12/24/2017","58.47","58.42","59.51","58.03","168.05M","0.10%"
"12/17/2017","58.42","59.37","59.74","58.38","232.30M","-0.91%"
"12/10/2017","58.96","58.23","59.14","57.85","304.18M","1.48%"
"12/03/2017","58.10","58.69","58.76","56.24","368.53M","-0.03%"
"11/26/2017","58.12","60.13","60.67","57.26","583.55M","-1.99%"
"11/19/2017","59.30","56.49","59.34","56.13","234.53M","4.97%"
"11/12/2017","56.49","56.15","56.99","56.08","292.24M","0.40%"
"11/05/2017","56.27","55.46","56.78","55.44","291.28M","1.24%"
"10/29/2017","55.58","54.75","56.14","54.34","425.64M","0.97%"
"10/22/2017","55.05","49.34","55.28","48.13","628.70M","12.01%"
"10/15/2017","49.15","50.42","51.12","49.01","246.03M","-2.00%"
"10/08/2017","50.15","49.66","50.42","49.00","297.19M","1.35%"
"10/01/2017","49.48","48.20","49.79","47.52","292.96M","2.94%"
"09/24/2017","48.07","47.47","48.24","46.59","338.08M","0.65%"
"09/17/2017","47.76","49.52","49.64","47.72","279.01M","-3.21%"
"09/10/2017","49.34","48.72","50.00","48.71","314.32M","2.16%"
"09/03/2017","48.29","48.77","49.03","48.02","206.01M","-1.26%"
"08/27/2017","48.91","47.33","49.22","46.82","284.86M","3.49%"
"08/20/2017","47.26","47.88","48.40","47.06","342.06M","-1.38%"
"08/13/2017","47.92","48.92","49.59","47.73","313.03M","-0.98%"
"08/06/2017","48.40","49.53","49.81","47.57","366.02M","-1.98%"
"07/30/2017","49.38","50.95","50.95","49.09","439.61M","-3.18%"
"07/23/2017","51.00","51.42","54.17","50.05","547.16M","-0.55%"
"07/16/2017","51.28","50.23","51.75","50.19","330.32M","2.38%"
"07/09/2017","50.09","49.25","50.43","49.17","302.42M","2.36%"
"07/02/2017","48.94","48.64","49.01","47.55","249.30M","1.11%"
"06/25/2017","48.40","50.42","50.49","48.26","371.99M","-3.57%"
"06/18/2017","50.19","50.85","50.85","49.49","343.51M","1.62%"
"06/11/2017","49.39","48.35","49.99","47.25","696.97M","0.96%"
"06/04/2017","48.92","50.36","50.83","46.35","386.10M","-2.82%"
"05/28/2017","50.34","49.83","50.42","49.11","267.67M","1.10%"
"05/21/2017","49.79","48.20","49.95","48.15","316.24M","3.75%"
"05/14/2017","47.99","47.94","48.50","47.21","409.07M","-0.17%"
"05/07/2017","48.07","47.05","48.14","46.96","291.89M","2.91%"
"04/30/2017","46.71","46.39","47.72","46.39","363.66M","0.99%"
"04/23/2017","46.25","45.43","47.48","45.15","435.65M","2.94%"
"04/16/2017","44.93","44.38","45.52","44.38","279.18M","1.58%"
"04/09/2017","44.23","44.98","45.56","44.22","236.56M","-1.14%"
"04/02/2017","44.74","44.40","46.19","44.27","519.41M","0.92%"
"03/26/2017","44.33","41.90","44.52","41.67","340.07M","4.85%"
"03/19/2017","42.28","42.58","43.14","41.95","268.31M","-0.80%"
"03/12/2017","42.62","42.59","42.78","42.36","236.58M","0.00%"
"03/05/2017","42.62","42.26","42.87","42.06","232.62M","0.31%"
"02/26/2017","42.49","42.12","42.74","41.98","247.02M","0.54%"
"02/19/2017","42.26","42.44","43.04","41.89","265.49M","0.02%"
"02/12/2017","42.25","41.58","42.36","41.43","315.22M","2.13%"
"02/05/2017","41.37","40.49","41.40","40.15","302.72M","2.12%"
"01/29/2017","40.51","41.65","42.12","40.20","579.08M","-3.06%"
"01/22/2017","41.79","40.34","42.19","40.25","327.55M","3.39%"
"01/15/2017","40.42","40.78","40.80","40.17","238.83M","-1.08%"
"01/08/2017","40.86","39.90","41.08","39.48","353.26M","2.66%"
"01/01/2017","39.80","37.90","39.97","37.38","356.96M","6.16%"
"12/25/2016","37.49","38.17","39.00","37.41","264.75M","-1.42%"
