"Date","Price","Open","High","Low","Vol.","Change %"
"12/30/2018","137.95","134.45","138.00","128.56","104.49M","3.57%"
"01/06/2019","143.80","137.56","145.36","135.91","97.59M","4.24%"
"01/13/2019","150.04","142.00","152.43","141.27","109.43M","4.34%"
"01/20/2019","149.01","149.20","151.53","142.52","85.68M","-0.69%"
"01/27/2019","165.71","148.05","171.68","143.43","185.79M","11.21%"
"02/03/2019","167.33","165.70","172.47","163.62","85.95M","0.98%"
"02/10/2019","162.50","167.90","168.34","160.86","71.57M","-2.89%"
"02/17/2019","161.89","160.50","164.15","159.59","57.58M","-0.38%"
"02/24/2019","162.28","163.07","166.24","160.41","67.43M","0.24%"
"03/03/2019","169.60","163.90","173.57","163.83","100.11M","4.51%"
"03/10/2019","165.98","171.60","174.30","162.51","98.18M","-2.13%"
"03/17/2019","164.34","163.57","167.42","159.28","115.96M","-0.99%"
"03/24/2019","166.69","163.00","169.45","162.00","62.83M","1.43%"
"03/31/2019","175.72","167.83","178.00","167.28","89.36M","5.42%"
"04/07/2019","179.10","175.21","179.63","174.23","59.15M","1.92%"
"04/14/2019","178.28","178.50","180.74","176.87","43.68M","-0.46%"
"04/21/2019","191.49","178.25","198.48","178.25","146.86M","7.41%"
"04/28/2019","195.47","190.95","197.39","189.75","86.92M","2.08%"
"05/05/2019","188.34","191.24","194.28","184.59","68.30M","-3.65%"
"05/12/2019","185.30","183.50","188.57","178.10","74.65M","-1.61%"
"05/19/2019","181.06","181.88","186.74","179.67","48.65M","-2.29%"
"05/26/2019","177.47","181.54","184.71","177.16","51.45M","-1.98%"
"06/02/2019","173.35","175.00","175.05","160.84","151.23M","-2.32%"
"06/09/2019","181.33","174.75","181.84","172.88","76.76M","4.60%"
"06/16/2019","191.14","185.01","194.53","184.41","125.84M","5.41%"
"06/23/2019","193.00","192.42","193.98","187.31","72.61M","0.97%"
"06/30/2019","196.40","195.21","197.40","191.93","44.67M","1.76%"
"07/07/2019","204.87","195.19","205.30","193.64","74.04M","4.31%"
"07/14/2019","198.36","204.25","205.47","198.07","64.30M","-3.18%"
"07/21/2019","199.75","199.91","208.66","196.25","125.03M","0.70%"
"07/28/2019","189.02","199.00","199.63","188.07","76.10M","-5.37%"
"08/04/2019","187.85","184.69","190.98","179.34","82.84M","-0.62%"
"08/11/2019","183.70","186.85","191.38","179.31","69.40M","-2.21%"
"08/18/2019","177.75","186.01","187.50","176.66","56.36M","-3.24%"
"08/25/2019","185.67","179.40","186.80","178.24","53.50M","4.46%"
"09/01/2019","187.49","184.00","191.36","182.11","50.23M","0.98%"
"09/08/2019","187.19","187.73","190.93","184.55","64.80M","-0.16%"
"09/15/2019","189.93","186.93","193.10","185.54","58.98M","1.46%"
"09/22/2019","177.10","189.34","190.10","175.66","82.43M","-6.76%"
"09/29/2019","180.45","177.87","180.98","173.09","71.97M","1.89%"
"10/06/2019","184.19","180.00","186.49","177.72","51.07M","2.07%"
"10/13/2019","185.85","184.20","191.49","182.57","59.55M","0.90%"
"10/20/2019","187.89","187.04","190.65","181.50","60.37M","1.10%"
"10/27/2019","193.62","187.20","198.09","185.08","119.97M","3.05%"
"11/03/2019","190.84","194.55","197.37","189.47","61.52M","-1.44%"
"11/10/2019","195.10","189.93","195.70","188.54","57.85M","2.23%"
"11/17/2019","198.82","194.56","200.00","193.05","69.71M","1.91%"
"11/24/2019","201.64","199.51","203.80","198.04","47.78M","1.42%"
"12/01/2019","201.05","202.13","202.18","195.08","55.05M","-0.29%"
"12/08/2019","194.11","200.65","203.66","193.17","72.11M","-3.45%"
"12/15/2019","206.30","195.27","207.71","194.81","92.51M","6.28%"
"12/22/2019","208.10","206.70","208.93","205.00","39.06M","0.87%"
"12/29/2019","208.67","207.86","210.40","203.60","42.79M","0.27%"
"01/05/2020","218.06","206.70","219.88","206.52","70.49M","4.50%"
"01/12/2020","222.14","219.60","222.63","218.63","63.77M","1.87%"
"01/19/2020","217.94","222.15","222.75","216.11","49.59M","-1.89%"
"01/26/2020","201.91","213.10","224.20","201.06","140.97M","-7.36%"
"02/02/2020","212.33","203.44","212.82","202.50","70.49M","5.16%"
"02/09/2020","214.18","211.52","214.93","206.51","76.84M","0.87%"
"02/16/2020","210.18","213.55","218.76","208.83","54.97M","-1.87%"
"02/23/2020","192.47","201.80","203.65","181.82","115.34M","-8.43%"
"03/01/2020","181.09","194.03","197.24","176.26","119.89M","-5.91%"
"03/08/2020","170.28","169.60","178.29","154.34","153.16M","-5.97%"
"03/15/2020","149.73","152.32","159.93","137.10","183.36M","-12.07%"
"03/22/2020","156.79","149.66","164.00","142.25","146.91M","4.72%"
"03/29/2020","154.18","159.18","170.93","150.83","112.57M","-1.66%"
"04/05/2020","175.19","160.15","177.08","158.51","105.06M","13.63%"
"04/12/2020","179.24","173.67","181.23","169.45","102.36M","2.31%"
"04/19/2020","190.07","177.41","190.41","168.34","124.63M","6.04%"
"04/26/2020","202.27","192.66","209.69","182.56","173.53M","6.42%"
"05/03/2020","212.35","200.20","213.21","198.76","89.86M","4.98%"
"05/10/2020","210.88","210.89","215.27","200.69","84.86M","-0.69%"
"05/17/2020","234.91","212.15","237.20","210.94","183.88M","11.40%"
"05/24/2020","225.09","239.77","240.90","221.13","120.62M","-4.18%"
"05/31/2020","230.77","224.59","233.00","223.50","88.32M","2.52%"
"06/07/2020","228.58","229.03","241.21","223.55","112.45M","-0.95%"
"06/14/2020","238.79","225.09","240.83","224.80","96.02M","4.47%"
"06/21/2020","216.08","238.56","245.19","215.40","158.82M","-9.51%"
"06/28/2020","233.42","209.75","240.00","207.11","166.48M","8.02%"
"07/05/2020","245.07","233.76","247.65","232.27","129.04M","4.99%"
"07/12/2020","242.03","247.01","250.15","232.03","104.22M","-1.24%"
"07/19/2020","230.71","240.06","246.91","226.90","95.81M","-4.68%"
"07/26/2020","253.67","231.46","255.85","229.00","114.57M","9.95%"
"08/02/2020","268.44","252.65","278.89","247.43","171.41M","5.82%"
"08/09/2020","261.24","268.04","273.86","255.13","112.08M","-2.68%"
"08/16/2020","267.01","262.50","270.49","259.26","91.17M","2.21%"
