"Date","Price","Open","High","Low","Vol.","Change %"
"12/15/2019","69.86","69.25","70.66","69.25","733.37M","1.56%"
"12/22/2019","72.45","70.13","73.49","70.09","386.90M","3.71%"
"12/29/2019","74.36","72.36","75.15","71.31","527.41M","2.64%"
"01/05/2020","77.58","73.45","78.17","73.19","673.81M","4.33%"
"01/12/2020","79.68","77.91","79.69","77.39","653.27M","2.71%"
"01/19/2020","79.58","79.30","80.83","78.91","463.69M","-0.13%"
"01/26/2020","77.38","77.52","81.96","76.22","867.11M","-2.76%"
"02/02/2020","80.01","76.08","81.31","75.56","652.54M","3.40%"
"02/09/2020","81.24","78.55","81.81","78.46","492.26M","1.54%"
"02/16/2020","78.26","78.84","81.16","77.62","477.02M","-3.67%"
"02/23/2020","68.34","74.31","76.05","64.09","1.40B","-12.68%"
"03/01/2020","72.26","70.57","76.00","69.43","1.29B","5.74%"
"03/08/2020","69.49","65.94","71.61","62.00","1.62B","-3.83%"
"03/15/2020","57.31","60.49","64.77","57.00","1.62B","-17.53%"
"03/22/2020","61.94","57.02","64.67","53.15","1.38B","8.08%"
"03/29/2020","60.35","62.69","65.62","59.23","837.01M","-2.57%"
"04/05/2020","67.00","62.73","67.92","62.34","735.72M","11.02%"
"04/12/2020","70.70","67.08","72.06","66.46","829.55M","5.52%"
"04/19/2020","70.74","69.49","70.75","66.36","679.39M","0.06%"
"04/26/2020","72.27","70.45","74.75","69.55","790.05M","2.16%"
"05/03/2020","77.53","72.29","77.59","71.58","672.92M","7.28%"
"05/10/2020","76.93","77.03","79.92","75.05","834.15M","-0.77%"
"05/17/2020","79.72","78.29","80.22","77.58","533.10M","3.63%"
"05/24/2020","79.48","80.88","81.06","78.27","525.86M","-0.30%"
"05/31/2020","82.88","79.44","82.94","79.30","497.96M","4.28%"
"06/07/2020","84.70","82.56","88.69","81.83","811.83M","2.20%"
"06/14/2020","87.43","83.31","89.14","83.14","779.94M","3.22%"
"06/21/2020","88.41","87.83","93.09","87.79","883.00M","1.12%"
"06/28/2020","91.03","88.31","92.62","87.82","495.65M","2.96%"
"07/05/2020","95.92","92.50","96.32","92.47","564.07M","5.37%"
"07/12/2020","96.33","97.27","99.95","93.88","718.60M","0.43%"
"07/19/2020","92.61","96.42","99.25","89.14","665.41M","-3.86%"
"07/26/2020","106.26","93.71","106.42","93.25","847.59M","14.74%"
"08/02/2020","111.11","108.20","114.41","107.89","1.00B","4.56%"
"08/09/2020","114.91","112.60","116.04","109.11","941.90M","3.42%"
"08/16/2020","124.37","116.06","124.87","113.96","835.69M","8.23%"
"08/23/2020","124.81","128.70","128.78","123.05","1.06B","0.35%"
"08/30/2020","120.96","127.58","137.98","110.89","1.17B","-3.08%"
"09/06/2020","112.00","113.95","120.50","110.00","771.44M","-7.41%"
"09/13/2020","106.84","114.72","118.83","106.09","944.93M","-4.61%"
"09/20/2020","112.28","104.54","112.86","103.10","847.21M","5.09%"
"09/27/2020","113.02","115.01","117.72","112.22","641.24M","0.66%"
"10/04/2020","116.97","113.91","117.00","112.25","548.58M","3.49%"
"10/11/2020","119.02","120.06","125.39","118.15","881.57M","1.75%"
"10/18/2020","115.04","119.96","120.42","114.28","519.57M","-3.34%"
"10/25/2020","108.86","114.01","117.28","107.72","684.77M","-5.37%"
"11/01/2020","118.69","109.11","119.62","107.32","609.57M","9.03%"
"11/08/2020","119.26","120.50","121.99","114.13","589.87M","0.48%"
"11/15/2020","117.34","118.92","120.99","116.81","389.49M","-1.61%"
"11/22/2020","116.59","117.18","117.62","112.59","365.02M","-0.64%"
"11/29/2020","122.25","116.97","123.78","116.81","543.81M","4.85%"
"12/06/2020","122.41","122.31","125.95","120.15","452.28M","0.13%"
"12/13/2020","126.66","122.60","129.58","121.54","621.76M","3.47%"
"12/20/2020","131.97","125.02","134.41","123.45","433.76M","4.19%"
"12/27/2020","132.69","133.99","138.79","131.72","441.10M","0.55%"
